Experiment HNOB NOLOB NOOB NOOBExtendsOOB NOOBWithWindow1000 NULOB NUOB NUOBExtendsUOB NUOBExtendsUOBWithPsiCoeff NUOOB OB OOB UOB
Borderline80-post-drift 0.9859008149993058 0.9854109553197639 0.9805727519348062 0.9841274380063061 0.9827114080560463 0.995190706192421 0.9940286440743733 0.9943294929787815 0.9940223399655664 0.9848083007005536 0.9912939512895755 0.9919464929949036 0.9912646861202866
Im1 0.9889862764200958 0.991705946419799 0.9869440314598763 0.9911501334430587 0.990139694838723 0.9962457193501352 0.997130416763704 0.9965044729788362 0.9971204424643345 0.98826510775768 0.995252513596617 0.9949178648492046 0.9957921329529376
Im1+Borderline100 0.9633618053597164 0.8502792494710851 0.9093544557497942 0.9431731608964747 0.9161595219469244 0.868622709011689 0.98002747222391 0.9791936455879293 0.9825001802428714 0.9292972161898166 0.8406433986828088 0.9155951314402726 0.9667560608092092
Im1+Borderline100-post-drift 0.9529186487532076 0.39290804525711615 0.7347250078567797 0.8824220176323502 0.744109592441442 0.00644462481962482 0.9770923867798866 0.9792788947163946 0.9792788947163946 0.7613047519431032 0.0008333333333333333 0.688573828368913 0.9796955613830611
Im1+Borderline20 0.9375664373731777 0.9014747868640349 0.9314400435927683 0.9210602276762745 0.933015997843138 0.916569225689466 0.9534203086739464 0.9555372995025669 0.9616012601024769 0.9395093547383548 0.9051523762122361 0.9190402414698282 0.9353320290732826
Im1+Borderline20+Rare20 0.8536899590383007 0.8056614844619838 0.853776646915007 0.8233388756184062 0.850402734442295 0.8150946799592436 0.8531042007953161 0.84746819202724 0.8507518880348769 0.8595190353187883 0.8050115384827947 0.8247538857356682 0.8317506499052711
Im1+Borderline20+Rare20-post-drif 0.7759410209888143 0.5793167926844398 0.7264977318433198 0.6850074247647778 0.7329227900367602 0.5158165833349659 0.8128290308547657 0.812013374289109 0.8105030929038277 0.7385299675814379 0.5042211575189518 0.6355454827035711 0.8116836484593832
Im1+Borderline20-post-drift 0.89813573599603 0.7699163993686047 0.8598295083184787 0.848349074128486 0.8721330103719808 0.6841247731027137 0.9137385123046886 0.9109449863861627 0.911954601770778 0.8762274971760264 0.6790928279237094 0.8065574756126221 0.911113692679869
Im1+Borderline40 0.9379419402595793 0.8428040085420221 0.9189285910201229 0.9161304538895996 0.9155612236973759 0.8650028651703804 0.9520492318655243 0.9522771250831623 0.9577292243972074 0.9269945228958187 0.8388033454992762 0.8955626908640394 0.9321948652253959
Im1+Borderline40+Rare40 0.7554742158247941 0.612349981013083 0.7609681356556642 0.7144753916448968 0.7697826306324438 0.630421911826587 0.7247867753387338 0.7052689993857549 0.707847462829296 0.7879522471203322 0.6063357718368848 0.6691677122241333 0.6890700720848791
Im1+Borderline40+Rare40-post-drif 0.6190456471632941 0.21704558880661837 0.5205830946014768 0.4517808886375063 0.544315958959341 0.02690308302808302 0.7115326344407223 0.7127461292792172 0.7176345880426761 0.5374929653679653 0.007950077700077699 0.30362463476066404 0.7103556863887746
Im1+Borderline40-post-drift 0.9185683213844977 0.6511965387553623 0.8178748539042655 0.8562311495693845 0.8357621818540935 0.5609600073129483 0.9410554682245857 0.9395071831763009 0.9403405165096343 0.8409540377922727 0.5392322101917688 0.711731886577475 0.9373620366561544
Im1+Borderline60 0.9415539995911373 0.8127761841761996 0.9101919353322014 0.9253216963917142 0.9065381605424282 0.8306714035689235 0.9570475519909754 0.9575883307872383 0.9616786121763797 0.9259834281385438 0.776803143731556 0.8966396869819677 0.9382203086408554
Im1+Borderline60-post-drift 0.9344155754376341 0.5118422734815924 0.7911981292915887 0.8298874052933649 0.7935670199039003 0.3392128925640923 0.9645681242776832 0.9662621177841768 0.9672442606413196 0.7946474834505017 0.2775920550682548 0.6167803842614211 0.9641825723296313
Im1+Borderline80 0.9479541573715801 0.8140970087603019 0.8986158666721857 0.9398856523337236 0.8996038691694942 0.835138150118231 0.9675756070471615 0.9670784739604313 0.9706844818932022 0.922671117454652 0.7732896279693229 0.8977948799562312 0.9524287580720546
Im1+Borderline80-post-drift 0.9386724276540455 0.45275139443889445 0.7741719289697225 0.8494367633999985 0.7927818676421614 0.017290535853035853 0.9731939706535292 0.972809355268914 0.9738093552689139 0.7973947237403116 0.0013712121212121214 0.6542268699437817 0.9726939706535291
Im1+Rare100 0.7139667889143813 0.40611222287435617 0.7366659543097346 0.5507942190301812 0.7443698713152278 0.35455454303086265 0.7209743724965763 0.6176042050972602 0.7084430990342941 0.7495360550531328 0.34962877034516693 0.3700203456677279 0.5151714804070741
Im1+Rare100-post-drift 0.5111820996126338 0.0082879551004551 0.48735239459542873 0.1017266950670588 0.49924281390264363 0.0 0.5680638550905577 0.6573620990078035 0.664395826309913 0.5020776418713724 0.0 0.01987676212676213 0.6315588939569204
Im1+Rare20 0.9050319167409592 0.8763526406982928 0.9108629245196128 0.8842359263196319 0.9078032857024008 0.8795705962981778 0.8817025243837925 0.881398194599324 0.8816872554042043 0.9102399862047248 0.8784368933461528 0.8806302367530334 0.8808811270058322
Im1+Rare20-post-drift 0.8061279423191188 0.7108588829471177 0.8035935808472574 0.7738440040351803 0.8163936161877335 0.6638254213107153 0.8076414912701675 0.8076414912701675 0.8066318758855521 0.8091883471920238 0.6353751979229921 0.7539197546734309 0.8067843484130246
Im1+Rare40 0.8473185910762822 0.7768847772354591 0.8532253113948398 0.7974187324293378 0.8531074653781825 0.7781341594981407 0.7800497859683617 0.7798236932151983 0.7800994022024922 0.8553999112405183 0.7783066940045071 0.7784076472613447 0.7792279263533827
Im1+Rare40-post-drift 0.714827456040691 0.5357092996872408 0.7083603398235746 0.6122422679444735 0.7141653571102095 0.4608781108597283 0.6784063648769528 0.6824854247060127 0.6840965358171239 0.7122217929129689 0.44200563407181037 0.5786003938871584 0.6806746521452403
Im1+Rare60 0.7984847781429556 0.6597106921264895 0.8049907231538204 0.7022059321904535 0.808894172469041 0.659526688046349 0.6611156054491012 0.6596694448208954 0.6610867840420039 0.8136900803405998 0.6582330529767322 0.6629596280909033 0.6592129079148927
Im1+Rare60-post-drift 0.609713862870016 0.31711612353504776 0.5915323286319802 0.4235066820004901 0.6164191491128411 0.25258294685190974 0.5961799965815058 0.61288759861999 0.61338016855006 0.6057992744055047 0.24678969149615435 0.3493205430835076 0.6065358302902805
Im1+Rare80 0.7569648157789305 0.5227310452417343 0.7736883195552913 0.6068570278095186 0.7798902570285554 0.5196082415389044 0.5241317415647825 0.5234003510224722 0.5242885593522464 0.7875000135158082 0.5184779453983854 0.524696944636409 0.5209296580882538
Im1+Rare80-post-drift 0.5215616107318897 0.13720152405214323 0.5206098402801191 0.27757374415230474 0.5346385884926907 0.052432798410739584 0.5243046100571255 0.5755410559942294 0.5869237982519717 0.5152053717910916 0.051013356741297915 0.15374877796781816 0.5532447671222827
Im10 0.9925524397539175 0.9878891081364027 0.9899336157698806 0.9894862685710203 0.9901939992942832 0.9941268126230576 0.9957123668741035 0.9953868387650463 0.9960912300647127 0.9923789450912186 0.9917417651850872 0.9926421590177532 0.9938965098792168
Im10+Borderline100 0.9841357058020469 0.9482603650355338 0.972053266729966 0.9703345806087542 0.9723504116413089 0.9615387235320653 0.9832035470908689 0.9821797075288061 0.9842376763829589 0.9791948453715217 0.9325304108871114 0.9712444165610883 0.9725004689209156
Im10+Borderline100-post-drift 0.9961293671409538 0.9647820912226023 0.9959303759878888 0.9925536790107989 0.9946489961799609 0.9414102403789637 0.9952763145951415 0.994925067622445 0.9959105441170708 0.9975971110347291 0.8893924930785189 0.9788270801999265 0.9941045109017272
Im10+Borderline20 0.978416797378354 0.9231339076879668 0.9788343960527033 0.971640358216622 0.9796926854797634 0.9457882663284898 0.9750509495443082 0.9736626502865872 0.976283683565879 0.9850659856909273 0.9144027820883539 0.9604627039604761 0.9603216171847495
Im10+Borderline20+Rare20 0.8983259642923866 0.8071025819830748 0.8969076764331787 0.8703178575416465 0.897291605718647 0.8294141152431079 0.8529030337946172 0.8499399366074182 0.8535736061025674 0.905616108981569 0.8013571063738487 0.8421377265034979 0.8343077437763367
Im10+Borderline20+Rare20-post-drif 0.859235120471501 0.7264055850828869 0.8599483637361471 0.8291252981858648 0.8623206869649723 0.7127865454116649 0.7951501540284788 0.7943378308359371 0.7960583217874019 0.8660923525011094 0.644796510176136 0.7734155482282665 0.7887431850958733
Im10+Borderline20-post-drift 0.9862710715172259 0.9033176373234412 0.989899374951194 0.9858780127506648 0.9900412406217128 0.8903222798104973 0.9738220398443133 0.9719736462017586 0.9745398164291912 0.9927823281953753 0.8376266577313716 0.9595365451004195 0.9676441047417182
Im10+Borderline40 0.9793486195028461 0.9227673372246954 0.9783023187249016 0.9717341684975722 0.9786088240646592 0.9412475314767116 0.9728280690479673 0.9722228663752923 0.9757039195868353 0.9840796490963092 0.8889815747085226 0.9651275266587993 0.9591048957533614
Im10+Borderline40+Rare40 0.8669643347483386 0.68700791466587 0.8664910710951291 0.8124918381075432 0.865764466474308 0.6906435623063716 0.73699367950419 0.7313492166279029 0.7388319278392583 0.8870805931128958 0.645630278357885 0.7241835317492794 0.716930425726826
Im10+Borderline40+Rare40-post-drif 0.8252952712431827 0.5675710960890735 0.8292450819896894 0.749401441130687 0.8295828347839027 0.5037908046313173 0.6340247502849246 0.6343649464982167 0.6369341414959968 0.844838045594233 0.42016882762713925 0.5908589701181701 0.6284084021204103
Im10+Borderline40-post-drift 0.989677455227331 0.9489888039501486 0.9913392896516031 0.989779750774665 0.9921250353689763 0.8932226070294186 0.9852334715352562 0.983554147643343 0.9854178307567198 0.9931076707563249 0.8051907152620897 0.9657535687429725 0.977870433131553
Im10+Borderline60 0.9793301983095489 0.9309792907041385 0.9763291400355546 0.9702923522753107 0.976112623715828 0.9436652884299772 0.9756428509138867 0.9749588433911751 0.9785928674366917 0.9849361929999785 0.8901440723170417 0.9652969332830296 0.9638587068308039
Im10+Borderline60-post-drift 0.992050405735212 0.9581578559917473 0.9920538385011348 0.9900753602331719 0.9923270328112292 0.9113274809714703 0.9905861580711255 0.9896431403758444 0.990484678810105 0.9947372821379212 0.8204042988297761 0.9768730352807462 0.9873763848060196
Im10+Borderline80 0.9816893339612922 0.9406671717576622 0.975711246758011 0.9701341327229988 0.9761090971330164 0.954011663793668 0.9799193568253431 0.9786037052022517 0.9809443304383589 0.9830906473481452 0.9132190100968259 0.969094343848194 0.9688728176201803
Im10+Borderline80-post-drift 0.9937275688193559 0.9636390279809038 0.9930683034280903 0.9903179860163747 0.9930314184322176 0.9262153004540518 0.9930665707755268 0.9928818379750068 0.9926089511808464 0.9953746687771893 0.8558601158031814 0.9786255765432916 0.9902564918869409
Im10+Rare100 0.7505681008956856 0.43226655291778343 0.937794976307154 0.8716771919328278 0.9303907217986365 0.36119016782120533 0.738713653335861 0.6685333945544071 0.7070920393255676 0.9516485665657847 0.35130923406969783 0.39530935158854397 0.5794984887803956
Im10+Rare100-post-drift 0.8099788275003328 0.007902076947908619 0.9564347176144286 0.8533755444848213 0.9560749275838727 0.00010256679991584261 0.8084386712252695 0.8516218994038155 0.908315087537672 0.9726100977818563 0.00015411319166841993 0.027213573137092398 0.6590894349703836
Im10+Rare20 0.91031609714922 0.8797193692003027 0.9101804029623497 0.8947267449294727 0.9104240855399436 0.8826319354328171 0.8830701974891852 0.8825191663898552 0.8829596044498453 0.9144968633689102 0.8809535575965366 0.8817452828059469 0.8818006238163553
Im10+Rare20-post-drift 0.8556244977371854 0.7660878264628055 0.8559941551886826 0.8228333735927562 0.856793510705553 0.7824126952052075 0.7955855564807303 0.794969313566137 0.7950491839446003 0.863661652689954 0.774162887671915 0.7870275986765799 0.7934835703830473
Im10+Rare40 0.8778355510080211 0.7652046103987847 0.8772691995272378 0.8362800082832161 0.8772462278125667 0.7675136091941228 0.7684800866388543 0.7680101817619157 0.7684779595949276 0.8856060788226027 0.7661603071702436 0.7671945711264111 0.7666860462497312
Im10+Rare40-post-drift 0.8156196695533793 0.5722860750340232 0.8157373166122028 0.7338934947678288 0.8221126983084721 0.581606474961746 0.6140829163029025 0.6139258251919284 0.6141693922565733 0.8361430927903543 0.5755307293883962 0.5993822423572606 0.6110620415069796
Im10+Rare60 0.884366185782813 0.643159367362288 0.8851131617378578 0.8088357669693881 0.886783528343602 0.644009061956253 0.6456055665656651 0.6452014089778628 0.6459618011475473 0.9036910210952689 0.6426719281468272 0.6443766601686726 0.6437197053745102
Im10+Rare60-post-drift 0.8453324771612591 0.37327770716604536 0.8498574185385478 0.7266336543598088 0.8499880845905962 0.3856430948733791 0.44343695921861565 0.44374682369458646 0.45095350524964667 0.8845494406651632 0.37452626771336545 0.40438574301952945 0.4390749675169292
Im10+Rare80 0.8584413212063076 0.5187489821011897 0.9206703027642469 0.8323336176425777 0.9200373923670022 0.5130487480954442 0.5331353256225291 0.5278719800121711 0.5396179139151966 0.9423943747964902 0.5118358517256958 0.5184634344770249 0.5175807774359392
Im10+Rare80-post-drift 0.6376077314596645 0.1632515143720169 0.9064448390798648 0.7693033731246993 0.9097012129255958 0.17478520715908621 0.4927729250382298 0.5074655993577087 0.5848596310254889 0.9417510094501553 0.168647563767925 0.2061889150334295 0.3957807377396566
Im2 0.9910415253424083 0.9891215199958652 0.988155115741786 0.9897429246540647 0.9894306208320272 0.9938269639754819 0.9970061118664062 0.9971629085421195 0.9969632645054441 0.9901655888485825 0.9917774206449943 0.9922891482257518 0.9955768841418978
Im20 0.9932822298368461 0.9897403418187213 0.9907886041560383 0.990625482901759 0.9908731636915149 0.9949124346363846 0.9958467043996214 0.99560858369207 0.9959577628745397 0.9932069989166236 0.9920824773454139 0.9933799367296487 0.9936818714958272
Im3 0.9917971294393118 0.9887679529862161 0.9885606912764221 0.989034237717066 0.9885780372396438 0.9928051377562079 0.9961733282786274 0.995972785953839 0.9960393675913092 0.9912511742201743 0.9910339379806645 0.9919522474074843 0.9944043647030498
Im30 0.9935500656824315 0.9901169917204371 0.9907915977127518 0.9908968832935288 0.9911106357833517 0.9957008342634532 0.9961363701772262 0.9958586426899447 0.9961854068301729 0.9932033371886726 0.9930387260172515 0.9940231874061864 0.9941229090972304
Im40 0.9933593497807753 0.9900614328510292 0.9904731400821504 0.9900714670992314 0.9908111836419685 0.9960265110364769 0.9962871388378565 0.9956271387470386 0.9960933527479954 0.9930786542454898 0.9933362987640736 0.9937902186401644 0.9936496962790576
Im5 0.9929197890101549 0.9875776762021837 0.9898520246210265 0.9889363355355316 0.9900843978385703 0.9932413992159432 0.995622093065951 0.9953049822897573 0.9957662314211068 0.9921094519013792 0.9904184955741213 0.9918957804948366 0.9933993254283991
Join3 0.9857561828604662 0.9839272727959097 0.9829188585601942 0.9844935738683382 0.9833371807569941 0.9899821702709634 0.9900578691720519 0.9891730182293382 0.9901623268038504 0.9847573881036118 0.9874358071615451 0.9878954119924641 0.9874747592907162
Join3-post-drift 0.994740420962571 0.9926945758818655 0.9911021096195792 0.9917801086450051 0.9918371557523953 0.9957239965901807 0.9954357916933408 0.9955669724299188 0.995748235282859 0.9922976533376712 0.9947354033224913 0.9945440288461743 0.9943816245670364
Join5 0.9897752612308675 0.9880831234084542 0.9873686625449986 0.9879882571108624 0.9881878989093273 0.9945576746902818 0.9948225937557639 0.9938514890387079 0.9946258840626407 0.9893121469571686 0.991727678328363 0.9917135303316386 0.991503995646962
Join5-post-drift 0.9950706374329727 0.9928051445326252 0.9917203949771235 0.9927405461627343 0.9927590358609464 0.9957696437085497 0.9957520887421986 0.9955000764541299 0.9956032425696061 0.9930314843810869 0.994490193760148 0.9945555790162222 0.9944299312363796
Join7 0.9885913565371192 0.9870721046916049 0.98487815683506 0.986465273972192 0.9863302568850157 0.9937926131978263 0.9943370000771796 0.993796967650614 0.9948873616072669 0.9879096408871803 0.9907790827234771 0.9911589146299218 0.9906234601745334
Join7-post-drift 0.9973250040926916 0.996253920685114 0.9953939600470346 0.9954353690524027 0.9956878469354835 0.9980080227832832 0.9978838228154491 0.9978460811817768 0.9979148163296253 0.9958062455479769 0.9973774533023618 0.9971051771060567 0.9972668329672044
Move3 0.978203313048335 0.9746466082378156 0.9723502680033992 0.9747793428619335 0.9726007660763928 0.9839712018325565 0.9841068067851216 0.9822031785245884 0.9844295243036382 0.9757902301468339 0.9795055291267702 0.9811949346182413 0.9780634056481253
Move3-post-drift 0.9919835023940962 0.9908778313465288 0.9890873952413741 0.9905315153920315 0.9897475967012554 0.9962236233741123 0.9958545886975849 0.9959425425571972 0.9961027667695199 0.9899087160728118 0.9939288366235354 0.9940648619693613 0.9939790372011669
Move5 0.9810509536905512 0.9761064757777684 0.9754793039381104 0.9767402889489105 0.9781668602324594 0.9868451565741008 0.9873249891317961 0.9849838214043326 0.9862195940954481 0.979220129555944 0.9826216295231563 0.9817805846699099 0.9822483414902679
Move5-post-drift 0.9909049609067986 0.9882517990478905 0.9867265370768342 0.9882343216640159 0.9876476921765392 0.995480320285348 0.995457365375322 0.9961461493796585 0.9961792158815499 0.9902399978344684 0.9922017931379498 0.9925299949347907 0.9940894706610177
Move7 0.9782915567632601 0.9759156540203472 0.9713437817764204 0.9749908303610196 0.9743407007594196 0.9864003699088149 0.9870354020402416 0.9868355893338717 0.9882210285549753 0.977450544667919 0.9810276491384339 0.9817306011743199 0.9811488493328061
Move7-post-drift 0.988411354288893 0.9870110583833107 0.9826574759473518 0.9860423478649976 0.9845557799480812 0.9937290964706468 0.9935918670354701 0.9938164347634914 0.9938713840618173 0.9861710154656385 0.9917431861419171 0.9911383571806521 0.9907912755878268
Rare100 0.6319895256548366 0.6071178147895709 0.6312622768189903 0.6119195350331758 0.6490479552014297 0.6252958816280936 0.6089632915799514 0.5963128484802449 0.5814277442446179 0.6129313354368273 0.6171650545269235 0.6322085542501199 0.6084734746449668
Rare100-post-drift 0.5341602037539611 0.490702698385889 0.5235957905289415 0.47428450423930807 0.5387389272568899 0.5818620878455898 0.5976069224438153 0.5802219311704913 0.5654592017358072 0.5292013622684968 0.5696093092491852 0.570026553635864 0.5736611362582881
Rare20 0.8805971947348391 0.8793026310130735 0.8786813768191333 0.879091905572453 0.8778923885922809 0.8819853837081664 0.8818888216091422 0.8816346223176308 0.8818382753713279 0.8790982945621105 0.8806372015945013 0.8807165348983504 0.8805097534790837
Rare20-post-drift 0.7965811397933189 0.796122406558504 0.7941034233913471 0.7950620887521731 0.7950050743931969 0.7994538820838296 0.7979256679507871 0.7992112138343727 0.7994651018889709 0.7959292106901888 0.7971258109317376 0.7973058451500199 0.7979165640976464
Rare40 0.7642777255822604 0.7623552682387631 0.7636103469280424 0.7627747327322772 0.7619784261733774 0.7647331805511592 0.7644976105476777 0.7644003103388657 0.7648935286851257 0.762973334956926 0.7631392590159615 0.7633366779857451 0.7628903893870406
Rare40-post-drift 0.6047056176327993 0.6001478923737579 0.6061137478689179 0.6025520104294236 0.6064313794694696 0.6020692389777532 0.6011316768626224 0.6022603098832524 0.6016624696888464 0.6066835554482349 0.5997071616091797 0.6002218861439821 0.6009437447438594
Rare60 0.6799432519483808 0.6486074776186916 0.6795324524708074 0.6615216255802288 0.6726739436283846 0.6403980257785227 0.6407172563180004 0.6402892601250153 0.64082123404636 0.6859736372769778 0.6391886310597821 0.6396614589412619 0.6391772314857994
Rare60-post-drift 0.47391098129944986 0.4340046183154074 0.4759697401406193 0.45262677196129936 0.472781033634891 0.4095263340494962 0.4109223251441452 0.41026677374467135 0.41066922563497976 0.4663824483424729 0.4083876798265891 0.4092652797518205 0.4093118173774885
Rare80 0.6508996832041903 0.5767609160533094 0.6503697886126283 0.59742613376378 0.6590114260986668 0.5171684270068426 0.5252903468835877 0.5152216201261179 0.5137202747553569 0.659301529879639 0.5314348614500592 0.5394290215144909 0.5276526486787285
Rare80-post-drift 0.497299353481067 0.3900345700721965 0.4968944455233135 0.41531987774776236 0.4678559543129293 0.2640161515242942 0.3382543475224956 0.2636702884228481 0.2554850740008369 0.5340130514092395 0.3049191286195935 0.3092435595001545 0.29186821487013714
Split3 0.986317443600893 0.9810202509775174 0.9797489583096619 0.9808817718329271 0.9811016301040243 0.9886293830508484 0.988478618269317 0.9862008411015833 0.9868237857488223 0.9819713573281602 0.9857315648726664 0.9853727525261721 0.9847596654184513
Split3-post-drift 0.9911296765219296 0.9887274640754371 0.987003028047901 0.9888580399035696 0.9876422895275457 0.9943835259097437 0.9934854855704589 0.9939554414905261 0.9944832230075669 0.988122754222977 0.9918758812597956 0.9921898400237008 0.99145418771119
Split5 0.9874843220806031 0.9827914697298423 0.9811424686328328 0.9814922952513163 0.9819571763893369 0.9898675446371358 0.9901805566159944 0.9881802356117368 0.9891679764739589 0.9837409785789569 0.9868804702638179 0.9864967398840615 0.9856002058787381
Split5+Borderline100 0.92862164501252 0.9129456470602091 0.8948499588611445 0.907128545544714 0.899084951115049 0.95949033909893 0.9559184379559298 0.9542746674840936 0.9562550141015517 0.9025296495561519 0.9482766310637978 0.9470476791911581 0.937687372468786
Split5+Borderline100-post-drift 0.9628112482896657 0.9597758770450142 0.9603354310714581 0.9616548855952061 0.960152503697369 0.9874775808052685 0.9861057076763414 0.9857419506015223 0.9847157538616166 0.9531174038742095 0.9802734744981665 0.981704803213112 0.9793951840744577
Split5+Borderline20 0.940023121758799 0.9220524243495456 0.9138327641843338 0.9193194417712948 0.9191261642520349 0.9446202156696709 0.9414752977563697 0.9410007757172181 0.9428430511597128 0.9170348687234299 0.9362153309580379 0.93613779767297 0.9332006087196827
Split5+Borderline20+Rare20 0.8410787233423147 0.8195330930377557 0.8153255722470769 0.8170562634032345 0.823055465038236 0.8423388119297688 0.8430077833047005 0.8411470426584537 0.8405363747086073 0.8232277183098273 0.8306375869217136 0.8313591326255865 0.8331609273683575
Split5+Borderline20+Rare20-post-drift 0.7553511562758857 0.705121777857574 0.6953030501412871 0.7013621448625298 0.7090690934851177 0.7631683823332364 0.7608801947126012 0.759764402397214 0.762928518912618 0.6948805246988472 0.7444182068550097 0.7444042249038111 0.743399080599251
Split5+Borderline20-post-drift 0.9324854073515987 0.8965402993685113 0.87567547241876 0.8903255258864697 0.8871797442004697 0.9435327114384034 0.9393782209228596 0.9379790051090905 0.9377962210368495 0.8863459320634293 0.9285543628185918 0.9266834645474316 0.9260320655114662
Split5+Borderline40 0.9279073095989987 0.906067015345475 0.8940771885127152 0.9030847843516407 0.8970448290051949 0.9326713096092918 0.9292076637839741 0.9292879717154549 0.9303810389758168 0.8934646945394233 0.9247240028716351 0.9248949278051404 0.919553788645472
Split5+Borderline40+Rare40 0.7234572677942752 0.6947394076517895 0.6941887664792519 0.6909790714414471 0.6929446162867664 0.7271366905783225 0.7280959739272492 0.7199923349040869 0.7223406742195013 0.6982515579406506 0.7173660178369877 0.7155345753861666 0.7086577282596628
Split5+Borderline40+Rare40-post-drift 0.5935983301503108 0.5601715296126661 0.5683330644228711 0.557051840659604 0.5865073221264765 0.6068826649999481 0.6081065516332554 0.6059035957052415 0.611186965980645 0.5783330975947804 0.589926810261823 0.5943513948845772 0.5959193773688757
Split5+Borderline40-post-drift 0.948151549793292 0.9237405850257138 0.9033954535860209 0.9132261892930755 0.9154440577244506 0.964419561038243 0.9624881809152189 0.9628167112701782 0.9632818048024292 0.9074580148036853 0.9548908265050278 0.9550333950452304 0.947091933915013
Split5+Borderline60 0.9394603236064301 0.9099633028521678 0.9036733119258882 0.9076018995601131 0.9088998859748441 0.9436843296296935 0.9442526980759861 0.9388986231969512 0.9395793286428727 0.9118024400251324 0.9322376770138863 0.9351414684507385 0.9267043824295331
Split5+Borderline60-post-drift 0.949786522929019 0.9463679813808981 0.9365434057523412 0.941079264528493 0.9419006291727041 0.9791315381600247 0.9799846520172948 0.977753597269282 0.9781568088991057 0.9441707660335907 0.9688758613708361 0.9710749601446466 0.9662637103363899
Split5+Borderline80 0.9252274723010434 0.8940422817282239 0.8817283341801206 0.8875491210407133 0.8860474691987064 0.9445124637087434 0.9415922719034228 0.9367443339239767 0.9344343656875397 0.8874059626634715 0.9279437087509167 0.929352937790479 0.9197933309771962
Split5+Borderline80-post-drift 0.9537540237282943 0.9585852479559535 0.9481101008265405 0.9584694933341025 0.9483545573671986 0.9829645900178048 0.9834812710819001 0.9813495591171667 0.9829077158291836 0.952882738400746 0.9772149300502336 0.9764981557269917 0.9735310693426726
